"Time","Distance","ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"s","m","","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"3.750","301","0.0000","1","1","0","1","0","1","0","0","0","1","1.15192","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.143","0.0808","-0.012","235.92","-3.24","-2.955","-1.89","-1.874","357.7","9.00","8.809","0","0","0","0","0.0584","-7.0003460","-7.0003460","1.749","-7.482","-0.159","-3.38","81.10","0.089","0.4982","-0.33","100.00","0.0000","1.0000","223.19","1","0.0000","4","3","5","6","0","10187","0","49.480","8.000","291.98","1.0000","0","96.97","218.1","48.014","0","1.0000","0","3.76","3.76","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","14.99","14.99","20.08","20.08","32","-18.0","33.7","-120.4","164.9","0.0000","-181.97","-0.14","100","12.329","13.848","28.380","27.699","0","0","100.00","0.0000","0.0000","0.0000","0.0000","4189","4812","9270","9212","347.829","345.671","336.585","336.797","21.8702","22.1074","21.1173","21.2170","362.5000","362.5000","362.5000","362.5000","99.9929","99.9865","99.9797","99.9775","0.216","-0.065","-0.077","0.237","-0.011","-0.010","1.165","1.153","70.308","72.563","74.266","75.246","63.19","66.51","80.12","80.21","59.85","62.99","77.11","77.30","57.88","60.86","75.53","75.75","-0.126","-0.107","0.15815","0.15674","1.6000","220.70","220.74","223.30","223.30","-350","3"
"3.800","305","0.0000","1","1","0","1","0","1","0","0","0","1","1.15190","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.142","-0.0027","-0.330","234.13","-3.08","-2.965","-1.74","-1.810","361.5","8.69","8.904","0","0","0","0","0.0591","-7.0003460","-7.0003460","1.402","-2.334","-0.358","-3.09","81.11","0.043","0.0646","-0.53","100.00","0.0000","1.0000","223.76","1","0.0000","4","3","5","6","0","10214","0","49.478","8.000","292.01","0.0000","0","96.94","220.5","47.987","0","1.0000","0","3.81","3.81","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","0.34","0.34","29.00","29.00","32","-43.8","75.6","-67.8","77.9","0.0000","-182.02","-0.72","100","17.873","18.338","27.083","26.249","0","0","100.00","0.0000","0.0000","0.0000","0.0000","6997","7417","6722","6343","337.687","336.544","343.638","344.805","21.8719","22.1093","21.1199","21.2195","362.5000","362.5000","362.5000","362.5000","99.9929","99.9865","99.9797","99.9775","0.210","-0.057","-0.107","0.211","-0.050","-0.060","1.320","1.303","70.324","72.582","74.292","75.270","63.21","66.49","80.08","80.15","59.87","62.97","77.07","77.25","57.90","60.84","75.49","75.70","-0.174","-0.083","0.15697","0.15602","1.6000","220.71","220.74","223.65","223.65","-350","3"
"3.850","309","0.0000","1","1","0","1","0","1","0","0","0","1","1.15190","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.165","0.0624","0.104","231.56","-3.13","-3.017","-1.76","-1.809","365.4","8.39","8.994","0","0","0","0","0.0598","-7.0003460","-7.0003460","1.488","0.729","-0.442","0.03","81.13","0.032","0.2247","-1.27","100.00","0.0000","1.0000","223.50","1","0.0000","4","3","5","6","0","10202","0","49.477","8.000","292.09","1.0000","0","96.91","223.2","47.914","0","1.0000","0","3.86","3.86","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.67","4.75","4.75","19.93","19.93","32","-25.3","60.3","-116.7","153.8","0.0000","-182.06","-1.84","100","17.245","18.252","28.845","28.158","0","0","100.00","0.0000","0.0000","0.0000","0.0000","5731","6195","8979","9255","341.859","340.459","337.260","336.728","21.8738","22.1114","21.1228","21.2222","362.5000","362.5000","362.5000","362.5000","99.9928","99.9865","99.9796","99.9774","0.260","-0.032","-0.109","0.205","-0.024","-0.029","1.174","1.133","70.343","72.602","74.321","75.297","63.27","66.48","80.08","80.16","59.93","62.97","77.08","77.25","57.95","60.84","75.49","75.69","-0.248","-0.007","0.15834","0.15684","1.6000","220.90","221.00","223.56","223.56","-350","3"
"3.900","313","0.0000","1","1","0","1","0","1","0","0","0","1","1.15188","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.346","0.0142","-0.402","236.19","-3.10","-3.006","-1.79","-1.789","369.6","8.07","9.091","0","0","0","0","0.0606","-7.0003460","-7.0003460","1.337","-3.223","-0.516","-2.43","81.15","0.068","0.0799","-3.40","100.00","0.0000","1.0000","223.75","1","0.0000","4","3","5","6","0","10213","0","49.475","8.000","292.15","0.0000","0","96.87","225.9","47.845","0","1.0000","0","3.91","3.91","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.67","6.73","6.73","26.35","26.35","32","-6.2","74.5","-59.4","106.4","0.0000","-182.11","-3.87","100","15.834","17.485","27.796","28.171","0","0","100.00","0.0000","0.0000","0.0000","0.0000","5541","5938","6870","7016","342.681","341.427","343.068","342.723","21.8755","22.1133","21.1258","21.2252","362.5000","362.5000","362.5000","362.5000","99.9928","99.9864","99.9795","99.9773","0.393","0.113","-0.034","0.280","-0.033","-0.044","1.320","1.207","70.359","72.620","74.351","75.327","63.31","66.44","80.08","80.16","59.95","62.92","77.07","77.25","57.97","60.80","75.48","75.69","-0.400","0.150","0.15799","0.15634","1.6000","220.74","220.98","223.67","223.67","-350","3"
"3.950","318","0.0000","1","1","0","1","0","1","0","0","0","1","1.15187","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.632","0.0333","-0.346","236.34","-3.12","-2.873","-1.89","-1.615","373.8","7.75","9.179","0","0","0","0","0.0615","-7.0003460","-7.0003460","1.272","0.476","-0.507","1.64","81.17","0.193","0.2251","-6.49","100.00","0.0000","1.0000","223.87","1","0.0000","4","3","5","6","0","10218","0","49.473","8.000","292.22","1.0000","0","96.83","228.9","47.785","0","1.0000","0","3.96","3.96","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","6.33","6.33","26.69","26.69","32","11.0","109.2","-36.9","159.1","0.0000","-182.17","-5.45","100","15.495","17.680","25.524","27.510","0","0","100.00","0.0000","0.0000","0.0000","0.0000","5205","6603","6807","8070","343.750","339.406","343.398","340.115","21.8771","22.1154","21.1285","21.2281","362.5000","362.5000","362.5000","362.5000","99.9928","99.9864","99.9794","99.9773","0.541","0.266","0.104","0.415","-0.031","-0.047","1.371","1.157","70.375","72.640","74.377","75.355","63.37","66.44","80.02","80.13","60.01","62.93","77.01","77.22","58.02","60.80","75.43","75.66","-0.546","0.296","0.15814","0.15500","1.6000","220.76","221.23","223.84","223.84","-350","3"
"4.000","322","0.0000","1","1","0","1","0","1","0","0","0","1","1.15186","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.852","0.0391","0.135","231.20","-3.23","-2.774","-2.00","-1.544","378.0","7.45","9.259","0","0","0","0","0.0623","-7.0003460","-7.0003460","1.271","-0.824","-0.485","0.11","81.19","0.338","0.2529","-7.59","100.00","0.0000","1.0000","223.69","1","0.0000","4","3","5","6","0","10211","0","49.471","8.000","292.30","0.0000","0","96.79","231.7","47.701","0","0.0000","0","4.01","4.01","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","1.77","1.77","20.93","20.93","32","22.1","150.7","-24.7","241.9","0.0000","-182.22","-5.00","100","16.197","19.529","26.607","30.576","0","0","100.00","0.0000","0.0000","0.0000","0.0000","6094","7652","8116","9378","340.877","335.704","339.875","336.293","21.8788","22.1177","21.1315","21.2314","362.5000","362.5000","362.5000","362.5000","99.9927","99.9864","99.9794","99.9772","0.608","0.331","0.229","0.542","-0.035","-0.042","1.308","1.055","70.391","72.662","74.407","75.388","63.48","66.52","80.03","80.20","60.11","63.00","77.03","77.29","58.12","60.87","75.44","75.73","-0.539","0.283","0.15979","0.15510","1.6000","220.75","221.33","223.70","223.70","-350","3"
"4.050","326","0.0000","1","1","0","1","0","1","0","0","0","1","1.15185","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.867","0.0364","0.135","230.42","-3.26","-2.737","-1.97","-1.502","381.6","7.22","9.328","0","0","0","0","0.0630","-7.0003460","-7.0003460","1.221","-1.512","-0.500","-0.44","81.21","0.417","0.1303","-6.71","100.00","0.0000","1.0000","223.73","1","0.0000","4","3","5","6","0","10212","0","49.470","8.000","292.36","1.0000","0","96.76","234.1","47.643","0","0.0000","0","4.06","4.06","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.67","0.65","0.65","20.20","20.20","32","13.6","147.1","-13.4","248.5","0.0000","-182.26","-3.02","100","16.753","20.040","27.005","31.664","0","0","100.00","0.0000","0.0000","0.0000","0.0000","6214","7883","8100","9305","340.455","334.960","339.710","336.486","21.8805","22.1199","21.1342","21.2344","362.5000","362.5000","362.5000","362.5000","99.9926","99.9863","99.9793","99.9771","0.551","0.279","0.272","0.587","-0.037","-0.038","1.292","1.066","70.408","72.684","74.434","75.418","63.62","66.62","80.06","80.30","60.23","63.10","77.05","77.38","58.23","60.96","75.46","75.83","-0.407","0.149","0.16022","0.15532","1.6000","220.80","221.32","223.72","223.72","-350","3"
"4.100","330","0.0000","1","1","0","1","0","1","0","0","0","1","1.15184","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.672","0.0463","-0.110","232.71","-3.22","-2.767","-1.94","-1.528","385.4","6.98","9.405","0","0","0","0","0.0637","-7.0003460","-7.0003460","1.201","0.539","-0.568","-1.34","81.22","0.412","0.1256","-3.77","100.00","0.0000","1.0000","223.87","1","0.0000","4","3","5","6","0","10219","0","49.468","8.000","292.40","0.0000","0","96.73","236.7","47.597","0","0.0000","0","4.11","4.11","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","3.36","3.36","21.97","21.97","32","-4.3","96.7","-26.2","214.8","0.0000","-182.31","-0.72","100","16.630","19.384","26.429","30.621","0","0","100.00","0.0000","0.0000","0.0000","0.0000","5733","6895","7969","8897","341.989","338.065","340.328","337.784","21.8823","22.1223","21.1369","21.2374","362.5000","362.5000","362.5000","362.5000","99.9926","99.9863","99.9792","99.9770","0.427","0.145","0.211","0.530","-0.039","-0.034","1.278","1.149","70.425","72.707","74.460","75.447","63.73","66.69","80.07","80.36","60.33","63.16","77.05","77.45","58.31","61.02","75.46","75.89","-0.210","-0.046","0.15923","0.15582","1.6000","220.98","221.31","223.88","223.88","-350","3"
"4.150","334","0.0000","1","1","0","1","0","1","0","0","0","1","1.15183","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.452","0.0317","-0.287","235.84","-3.14","-2.892","-1.87","-1.605","390.1","6.72","9.492","0","0","0","0","0.0646","-7.0003460","-7.0003460","1.126","-2.172","-0.646","-0.74","81.25","0.270","0.1520","-1.21","100.00","0.0000","1.0000","223.95","1","0.0000","4","3","5","6","0","10223","0","49.466","8.000","292.49","1.0000","0","96.69","239.8","47.514","0","0.0000","0","4.16","4.16","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","5.79","5.79","25.35","25.35","32","-10.2","82.1","-48.6","135.3","0.0000","-182.37","-1.21","100","15.715","17.471","26.208","29.284","0","0","100.00","0.0000","0.0000","0.0000","0.0000","5726","6457","7179","7610","342.237","339.857","342.277","341.035","21.8841","22.1245","21.1401","21.2408","362.5000","362.5000","362.5000","362.5000","99.9925","99.9863","99.9792","99.9769","0.371","0.103","0.062","0.373","-0.035","-0.039","1.258","1.217","70.442","72.727","74.492","75.481","63.77","66.66","80.05","80.39","60.37","63.14","77.03","77.48","58.35","61.00","75.44","75.93","-0.197","-0.052","0.15780","0.15652","1.6000","221.09","221.20","223.92","223.92","-350","3"
"4.200","338","0.0000","1","1","0","1","0","1","0","0","0","1","1.15182","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.433","0.0531","-0.006","233.34","-3.06","-2.864","-1.83","-1.604","393.7","6.52","9.554","0","0","0","0","0.0653","-7.0003460","-7.0003460","1.131","1.567","-0.660","0.22","81.26","0.186","0.2584","-2.22","100.00","0.0000","1.0000","223.96","1","0.0000","4","3","5","6","0","10223","0","49.465","8.000","292.55","0.0000","0","96.66","242.3","47.455","0","0.0000","0","4.21","4.21","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","3.23","3.23","22.94","22.94","32","-6.7","91.6","-71.1","159.3","0.0000","-182.41","-2.34","100","16.882","18.455","26.279","28.742","0","0","100.00","0.0000","0.0000","0.0000","0.0000","6084","6841","8237","8662","340.693","338.427","339.547","338.445","21.8858","22.1264","21.1426","21.2433","362.5000","362.5000","362.5000","362.5000","99.9925","99.9862","99.9791","99.9769","0.391","0.111","0.018","0.332","-0.034","-0.042","1.230","1.157","70.458","72.746","74.517","75.506","63.84","66.67","80.02","80.39","60.43","63.14","77.00","77.48","58.41","61.00","75.41","75.93","-0.297","0.042","0.15780","0.15649","1.6000","221.20","221.36","223.99","223.99","-350","3"
"4.250","342","0.0000","1","1","0","1","0","1","0","0","0","1","1.15181","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.456","0.0340","0.172","230.52","-3.08","-2.909","-1.88","-1.677","398.0","6.30","9.626","0","0","0","0","0.0661","-7.0003460","-7.0003460","1.123","-1.294","-0.636","0.78","81.29","0.175","0.1746","-3.58","100.00","0.0000","1.0000","223.91","1","0.0000","4","3","5","6","0","10220","0","49.463","8.000","292.63","1.0000","0","96.62","245.0","47.368","0","0.0000","0","4.26","4.26","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","0.19","0.19","20.30","20.30","32","-8.2","111.2","-68.8","180.6","0.0000","-182.46","-2.79","100","17.651","19.405","28.164","30.803","0","0","100.00","0.0000","0.0000","0.0000","0.0000","6704","7565","8197","9003","338.768","335.967","339.400","337.292","21.8879","22.1288","21.1458","21.2467","362.5000","362.5000","362.5000","362.5000","99.9924","99.9862","99.9791","99.9768","0.393","0.116","0.035","0.350","-0.034","-0.043","1.216","1.097","70.478","72.769","74.549","75.540","63.94","66.69","80.04","80.45","60.52","63.16","77.03","77.54","58.49","61.02","75.42","75.98","-0.348","0.090","0.15891","0.15685","1.6000","221.15","221.41","223.88","223.88","-350","3"
"4.300","346","0.0000","1","1","0","1","0","1","0","0","0","1","1.15180","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.473","0.0388","0.064","230.93","-3.08","-2.889","-1.88","-1.599","402.3","6.09","9.703","0","0","0","0","0.0670","-7.0003460","-7.0003460","1.125","0.552","-0.581","0.27","81.30","0.217","0.1277","-3.77","100.00","0.0000","1.0000","224.03","1","0.0000","4","3","5","6","0","10226","0","49.461","8.000","292.69","0.0000","0","96.58","247.9","47.306","0","0.0000","0","4.31","4.31","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","0.62","0.62","20.69","20.69","32","-11.8","101.6","-60.4","183.8","0.0000","-182.52","-1.98","100","17.853","19.564","27.681","30.835","0","0","100.00","0.0000","0.0000","0.0000","0.0000","6481","7381","8179","8954","339.513","336.439","339.608","337.406","21.8902","22.1315","21.1491","21.2502","362.5000","362.5000","362.5000","362.5000","99.9924","99.9862","99.9790","99.9767","0.369","0.091","0.068","0.382","-0.035","-0.039","1.236","1.109","70.501","72.794","74.581","75.574","64.07","66.73","80.04","80.50","60.64","63.20","77.03","77.59","58.60","61.06","75.43","76.03","-0.300","0.041","0.15893","0.15669","1.6000","221.22","221.51","224.02","224.02","-350","3"
"4.350","350","0.0000","1","1","0","1","0","1","0","0","0","1","1.15179","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.439","0.0430","-0.111","233.14","-3.12","-2.850","-1.83","-1.606","405.9","5.92","9.769","0","0","0","0","0.0677","-7.0003460","-7.0003460","1.127","-0.415","-0.562","0.39","81.32","0.225","0.1472","-2.88","100.00","0.0000","1.0000","224.09","1","0.0000","4","3","5","6","0","10229","0","49.459","8.000","292.75","1.0000","0","96.55","250.4","47.247","0","0.0000","0","4.36","4.36","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","3.78","3.78","21.96","21.96","32","-12.1","83.9","-57.5","169.7","0.0000","-182.56","-1.66","100","16.927","18.504","27.361","30.297","0","0","100.00","0.0000","0.0000","0.0000","0.0000","5903","6719","7904","8652","341.446","338.850","340.407","338.281","21.8920","22.1335","21.1517","21.2530","362.5000","362.5000","362.5000","362.5000","99.9923","99.9862","99.9789","99.9767","0.360","0.082","0.056","0.371","-0.034","-0.036","1.244","1.147","70.517","72.814","74.607","75.602","64.14","66.73","80.04","80.53","60.70","63.20","77.03","77.62","58.66","61.06","75.42","76.06","-0.260","0.005","0.15865","0.15672","1.6000","221.28","221.51","224.09","224.09","-350","3"
"4.400","354","0.0000","1","1","0","1","0","1","0","0","0","1","1.15178","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.427","0.0426","-0.221","235.03","-3.17","-2.934","-1.82","-1.590","410.2","5.74","9.843","0","0","0","0","0.0685","-7.0003460","-7.0003460","1.091","-0.762","-0.585","-0.73","81.34","0.202","0.1847","-2.69","100.00","0.0000","1.0000","224.17","1","0.0000","4","3","5","6","0","10232","0","49.458","8.000","292.82","0.0000","0","96.52","253.1","47.180","0","0.0000","0","4.41","4.41","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","5.70","5.70","23.60","23.60","32","-9.5","80.6","-58.1","149.7","0.0000","-182.62","-2.16","100","16.022","18.009","26.865","29.238","0","0","100.00","0.0000","0.0000","0.0000","0.0000","5573","6356","7745","8202","342.749","340.003","340.795","339.613","21.8937","22.1356","21.1546","21.2560","362.5000","362.5000","362.5000","362.5000","99.9923","99.9862","99.9788","99.9766","0.377","0.099","0.042","0.355","-0.032","-0.037","1.258","1.167","70.534","72.834","74.636","75.632","64.19","66.72","80.03","80.54","60.74","63.19","77.01","77.63","58.70","61.05","75.41","76.07","-0.285","0.034","0.15824","0.15647","1.6000","221.32","221.54","224.17","224.17","-350","3"
"4.450","358","0.0000","1","1","0","1","0","1","0","0","0","1","1.15177","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.464","0.0329","-0.422","238.16","-3.11","-2.880","-1.82","-1.678","414.5","5.56","9.912","0","0","0","0","0.0693","-7.0003460","-7.0003460","0.952","-4.025","-0.640","-0.61","81.36","0.195","0.1494","-3.32","100.00","0.0000","1.0000","224.24","1","0.0000","4","3","5","6","0","10235","0","49.456","8.000","292.90","1.0000","0","96.48","256.0","47.097","0","0.0000","0","4.46","4.46","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","8.87","8.87","25.94","25.94","32","-2.8","72.8","-48.6","131.2","0.0000","-182.67","-2.93","100","14.811","16.678","26.408","28.517","0","0","100.00","0.0000","0.0000","0.0000","0.0000","5099","5810","7104","7478","344.446","342.084","342.424","341.469","21.8953","22.1375","21.1576","21.2592","362.5000","362.5000","362.5000","362.5000","99.9922","99.9862","99.9788","99.9765","0.416","0.144","0.050","0.361","-0.028","-0.036","1.302","1.190","70.549","72.852","74.665","75.663","64.20","66.67","80.00","80.54","60.75","63.14","76.99","77.64","58.71","61.00","75.38","76.08","-0.343","0.097","0.15798","0.15601","1.6000","221.29","221.54","224.20","224.20","-350","3"
"4.500","362","0.0000","1","1","0","1","0","1","0","0","0","1","1.15176","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","0.533","0.0445","-0.468","239.01","-3.15","-2.883","-1.79","-1.579","418.1","5.43","9.960","0","0","0","0","0.0700","-7.0003460","-7.0003460","0.829","-1.217","-0.662","-0.57","81.38","0.226","0.1984","-4.37","100.00","0.0000","1.0000","224.39","1","0.0000","4","3","5","6","0","10243","0","49.454","8.000","292.96","0.0000","0","96.45","258.4","47.046","0","1.0000","0","4.51","4.51","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","8.24","8.24","27.55","27.55","32","0.2","81.0","-38.9","135.5","0.0000","-182.71","-3.24","100","14.831","16.954","25.027","27.321","0","0","100.00","0.0000","0.0000","0.0000","0.0000","5179","5977","7059","7484","344.100","341.484","342.843","341.688","21.8966","22.1391","21.1598","21.2615","362.5000","362.5000","362.5000","362.5000","99.9922","99.9862","99.9787","99.9764","0.448","0.178","0.090","0.404","-0.035","-0.042","1.355","1.209","70.562","72.868","74.687","75.686","64.22","66.65","79.94","80.51","60.77","63.12","76.93","77.61","58.72","60.98","75.33","76.05","-0.378","0.132","0.15757","0.15536","1.6000","221.34","221.67","224.39","224.39","-350","3"
