"Time","Distance","ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"s","m","","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"74.350","4466","0.0000","1","1","0","1","0","1","0","0","0","1","1.15265","24","0","0.0000","0.00","52.999997000","0.00","329.90","327.46","301.14","299.96","2.286","-0.013","-0.4525","265.96","-0.88","-1.30","0.58","0.384","-590.2","143.14","3.259","0","0","0","0","0.8589","-7.0003460","-7.0003460","-3.048","4.744","-2.697","1.86","47.39","1.258","0.1335","-35.08","100","0.0000","0.0000","132.09","1","0.0000","4","3","5","6","0","7884","0","27.5507","6.000","170.67","1.0000","0","72.61","3062.6","32.265","0","0.0000","0","74.36","74.36","0.00","24.314","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","23.35","23.35","45.70","45.70","32","0.0","272.3","38.9","286.9","0.0000","-157.21","-44.15","100","4.079","14.684","7.725","21.832","0","0","53.28","0.0000","0.0000000","0.0000","0","0","5988","2802","6514","362.500","342.096","356.691","345.187","23.9412","22.7197","23.1729","22.5447","362.5000","362.5000","362.5000","362.5000","99.7370","99.8139","99.7930","99.8174","0.00","3.44","2.51","2.80","0.00","-0.03","2.74","0.75","101.981","89.986","106.999","100.619","86.82","99.34","84.81","94.35","82.22","93.616","82.77","91.99","78.48","89.880","80.67","90.12","-3.596","3.377","0.14124","0.13981","0.6957","128.19","131.02","131.91","132.12","-350","3"
"74.400","4468","0.0000","1","1","0","1","0","1","0","0","0","1","1.15267","24","0","0.0000","0.00","52.999997000","0.00","329.41","326.97","300.80","299.62","3.631","0.053","0.5222","257.12","-0.42","-1.71","1.14","-0.159","-591.4","141.03","3.125","0","0","0","0","0.8594","-7.0003460","-7.0003460","-3.030","0.136","-3.163","-7.62","47.41","1.083","0.1477","-28.61","100","0.0000","0.0000","130.98","1","0.0000","4","3","5","6","0","7817","0","27.5503","6.000","170.74","0.0000","0","72.57","3064.4","31.945","0","0.0000","0","74.41","74.41","0.00","24.314","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","12.94","12.94","38.57","38.57","32","45.7","439.0","170.9","282.6","0.0000","-157.26","-46.89","100","5.389","17.569","11.926","24.360","0","0","52.54","0.0000","0.0000000","0.0000","0","2688","7725","5376","6530","353.826","336.288","349.431","345.010","23.9400","22.7211","23.1720","22.5453","362.5000","362.5000","362.5000","362.5000","99.7370","99.8136","99.7929","99.8173","4.01","3.80","2.22","2.48","-0.11","-0.12","1.43","0.55","101.968","89.999","106.989","100.625","86.62","99.80","84.79","94.57","82.04","94.069","82.75","92.22","78.32","90.335","80.67","90.36","-3.805","3.573","0.15029","0.14144","0.7083","128.24","130.61","130.70","131.66","-350","3"
"74.450","4471","0.0000","1","1","0","1","0","1","0","0","0","1","1.15269","24","0","0.0000","0.00","52.999997000","0.00","328.92","326.49","300.45","299.28","2.737","-0.217","0.5837","255.76","-0.32","-1.82","1.13","0.218","-592.5","138.98","3.006","0","0","0","0","0.8598","-7.0003460","-7.0003460","-2.768","14.724","-3.021","-11.82","47.35","0.949","0.1025","-42.36","100","0.0000","0.0000","132.47","1","0.0000","4","3","5","6","0","7906","0","27.5498","6.000","170.50","1.0000","0","72.54","3066.1","31.914","0","0.0000","0","74.46","74.46","0.00","24.314","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","10.15","10.15","39.99","39.99","32","18.3","469.0","36.2","421.1","0.0000","-157.31","-46.62","100","8.421","21.456","9.364","26.619","0","0","53.19","0.0000","0.0000000","0.0000","0","1634","7964","2657","8009","356.794","334.633","355.787","341.182","23.9391","22.7230","23.1708","22.5459","362.5000","362.5000","362.5000","362.5000","99.7369","99.8133","99.7929","99.8171","3.36","3.13","1.72","2.72","-0.00","-0.09","2.09","0.56","101.960","90.018","106.977","100.630","86.65","100.34","84.65","94.75","82.08","94.591","82.63","92.42","78.38","90.850","80.57","90.57","-3.876","3.624","0.14221","0.14018","0.7186","128.20","131.34","132.12","132.20","-350","3"
"74.500","4473","0.0000","1","1","0","1","0","1","0","0","0","1","1.15270","24","0","0.0000","0.00","52.999997000","0.00","328.41","325.98","300.09","298.92","2.708","0.112","0.4881","257.75","0.02","-2.35","1.42","-0.333","-593.5","136.90","2.897","0","0","0","0","0.8603","-7.0003460","-7.0003460","-2.469","-4.377","-3.445","-0.82","47.40","0.816","0.1334","-24.86","100","0.0000","0.0000","130.69","1","0.0000","4","3","5","6","0","7800","0","27.5493","6.000","170.66","0.0000","0","72.51","3068.0","31.989","0","1.0000","0","74.51","74.51","0.00","24.314","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","24.39","24.39","31.69","31.69","32","0.0","196.0","147.7","401.0","0.0000","-157.36","-47.11","100","3.289","14.425","15.540","29.927","0","0","53.31","0.0000","0.0000000","0.0000","0","0","5054","5146","8247","362.500","345.218","349.621","340.234","23.9378","22.7243","23.1703","22.5469","362.5000","362.5000","362.5000","362.5000","99.7368","99.8130","99.7928","99.8170","0.00","3.56","1.74","2.04","0.00","0.08","1.14","0.55","101.946","90.029","106.971","100.641","86.42","100.67","84.72","95.05","81.87","94.902","82.72","92.72","78.19","91.154","80.68","90.89","-3.808","3.592","0.15395","0.14314","0.7289","128.21","130.69","130.20","131.47","-350","3"
"74.550","4475","0.0000","1","1","0","1","0","1","0","0","0","1","1.15272","24","0","0.0000","0.00","52.999997000","0.00","327.89","325.47","299.73","298.56","2.255","0.012","-0.5137","266.55","-3.47","-2.80","1.93","-0.899","-594.5","134.59","2.783","0","0","0","0","0.8607","-7.0003460","-7.0003460","-2.924","-2.332","-3.972","-17.43","47.38","0.702","-0.1098","-31.98","100","0.0000","0.0000","132.00","1","0.0000","4","3","5","6","0","7878","0","27.5488","6.000","170.59","1.0000","0","72.48","3069.8","31.709","0","1.0000","0","74.56","74.56","0.00","24.314","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","20.90","20.90","50.65","50.65","32","15.6","223.9","20.9","41.2","0.0000","-157.41","-57.83","100","3.517","14.624","10.766","21.054","0","0","51.80","0.0000","0.0000000","0.0000","0","1514","5482","2143","2524","357.791","343.433","358.424","355.644","23.9365","22.7256","23.1690","22.5470","362.5000","362.5000","362.5000","362.5000","99.7368","99.8128","99.7927","99.8169","4.20","3.98","1.92","2.16","0.08","-0.18","2.71","0.94","101.932","90.042","106.958","100.641","86.19","101.11","84.53","95.00","81.66","95.316","82.56","92.69","77.99","91.549","80.54","90.86","-4.523","4.306","0.14410","0.14392","0.7374","128.12","130.35","131.75","131.88","-350","3"
"74.600","4478","0.0000","1","1","0","1","0","1","0","0","0","1","1.15274","24","0","0.0000","0.00","52.999997000","0.00","327.41","324.99","299.39","298.22","3.047","0.088","0.0489","263.47","-3.66","-2.69","-2.22","-0.704","-595.3","132.50","2.668","0","0","0","0","0.8612","-7.0003460","-7.0003460","-2.878","5.627","-3.858","6.91","47.36","1.077","0.1921","-41.95","100","0.0000","0.0000","131.35","1","0.0000","4","3","5","6","0","7839","0","27.5484","6.000","170.53","0.0000","0","72.45","3071.5","30.245","0","1.0000","0","74.61","74.61","0.00","24.314","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","21.04","21.04","44.53","44.53","32","3.7","245.9","54.2","343.6","0.0000","-157.46","-69.35","100","3.295","14.860","8.738","19.906","0","0","46.41","0.0000","0.0000000","0.0000","0","781","6189","3043","7086","360.137","341.379","354.753","343.899","23.9353","22.7267","23.1679","22.5470","362.5000","362.5000","362.5000","362.5000","99.7368","99.8125","99.7927","99.8169","5.06","4.86","2.59","2.81","0.06","-0.03","2.01","0.66","101.920","90.053","106.945","100.641","86.09","101.58","84.42","95.04","81.57","95.749","82.46","92.72","77.90","91.957","80.44","90.90","-5.488","5.275","0.14639","0.13831","0.7385","127.77","131.09","131.15","132.24","-350","3"
"74.650","4480","0.0000","1","1","0","1","0","1","0","0","0","1","1.15275","24","0","0.0000","0.00","52.999997000","0.00","326.87","324.45","299.00","297.84","3.366","-0.107","0.4307","258.08","-3.65","-2.36","-2.57","-0.479","-596.2","130.08","2.536","0","0","0","0","0.8617","-7.0003460","-7.0003460","-2.854","1.779","-3.567","-6.15","47.29","1.085","0.0692","-40.39","100","0.0000","0.0000","130.59","1","0.0000","4","3","5","6","0","7794","0","27.5479","6.000","170.28","1.0000","0","72.42","3073.3","27.603","0","1.0000","0","74.66","74.66","0.00","24.314","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","15.48","15.48","39.22","39.22","32","3.9","330.8","49.0","391.0","0.0000","-157.51","-74.79","100","4.743","18.808","9.557","28.171","0","0","42.05","0.0000","0.0000000","0.0000","0","893","7666","2810","7546","359.606","336.209","354.996","342.217","23.9339","22.7285","23.1668","22.5480","362.5000","362.5000","362.5000","362.5000","99.7367","99.8120","99.7926","99.8167","5.79","5.56","2.65","2.85","0.11","-0.06","1.26","0.42","101.906","90.070","106.934","100.650","86.01","102.48","84.43","95.37","81.49","96.590","82.45","93.06","77.83","92.760","80.43","91.24","-6.059","5.831","0.14606","0.13998","0.7284","127.45","130.55","129.69","131.59","-350","3"
"74.700","4483","0.0000","1","1","0","1","0","1","0","0","0","1","1.15277","24","0","0.0000","0.00","52.999997000","0.00","326.35","323.94","298.64","297.48","3.623","-0.144","0.4872","257.67","-3.49","-2.59","-2.38","-0.749","-596.9","127.91","2.424","0","0","0","0","0.8621","-7.0003460","-7.0003460","-2.897","0.892","-3.739","8.93","47.19","1.073","-0.0354","-41.81","100","0.0000","0.0000","130.09","1","0.0000","4","3","5","6","0","7764","0","27.5475","6.000","169.91","0.0000","0","72.40","3074.9","25.837","0","1.0000","0","74.71","74.71","0.00","24.314","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","15.21","15.21","38.68","38.68","32","13.5","296.4","80.7","329.7","0.0000","-157.56","-74.52","100","5.250","18.081","11.204","27.333","0","0","40.87","0.0000","0.0000000","0.0000","0","1610","7192","3570","6889","357.137","337.881","352.862","344.095","23.9327","22.7302","23.1659","22.5486","362.5000","362.5000","362.5000","362.5000","99.7366","99.8115","99.7926","99.8166","5.64","5.43","2.60","2.82","0.02","-0.09","0.96","0.42","101.894","90.086","106.924","100.656","86.04","103.34","84.47","95.63","81.51","97.391","82.49","93.32","77.84","93.524","80.45","91.50","-6.078","5.854","0.14875","0.14061","0.7155","127.07","130.28","128.97","131.37","-350","3"
"74.750","4485","0.0000","1","1","0","1","0","1","0","0","0","1","1.15278","24","0","0.0000","0.00","52.999997000","0.00","325.90","323.49","298.32","297.16","3.075","-0.119","0.0173","262.01","-3.46","-2.45","-2.49","-0.434","-597.5","125.76","2.316","0","0","0","0","0.8625","-7.0003460","-7.0003460","-2.913","4.167","-3.649","-14.71","47.07","1.322","-0.0264","-46.12","100","0.0000","0.0000","130.44","1","0.0000","4","3","5","6","0","7785","0","27.5472","6.000","169.50","1.0000","0","72.38","3076.1","24.089","0","1.0000","0","74.75","74.75","0.00","24.314","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","18.55","18.55","43.81","43.81","32","3.1","206.9","26.5","247.2","0.0000","-157.61","-74.52","100","4.609","17.526","8.186","26.733","0","0","36.57","0.0000","0.0000000","0.0000","0","815","6229","2069","5904","359.905","340.630","357.216","346.328","23.9315","22.7317","23.1647","22.5492","362.5000","362.5000","362.5000","362.5000","99.7365","99.8111","99.7925","99.8164","5.87","5.65","3.20","3.37","0.21","-0.06","1.93","0.41","101.882","90.101","106.912","100.661","85.95","104.11","84.37","95.88","81.42","98.104","82.38","93.58","77.75","94.205","80.35","91.77","-6.051","5.830","0.14227","0.13955","0.7017","126.80","130.16","129.75","131.20","-350","3"
"74.800","4487","0.0000","1","1","0","1","0","1","0","0","0","1","1.15280","24","0","0.0000","0.00","52.999997000","0.00","325.37","322.96","297.94","296.78","3.216","-0.209","0.2381","262.24","-3.36","-2.54","-2.46","-0.437","-598.2","123.32","2.189","0","0","0","0","0.8630","-7.0003460","-7.0003460","-2.975","-2.736","-3.562","10.28","46.94","1.505","0.0615","-35.96","100","0.0000","0.0000","129.12","1","0.0000","4","3","5","6","0","7706","0","27.5468","6.000","169.09","0.0000","0","72.36","3077.5","20.614","0","1.0000","0","74.81","74.81","0.00","24.314","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","20.54","20.54","41.86","41.86","32","0.9","164.4","36.2","356.5","0.0000","-157.66","-81.13","100","2.994","15.216","9.131","25.634","0","0","29.21","0.0000","0.0000000","0.0000","0","552","6572","2346","7156","360.563","340.072","356.123","343.431","23.9301","22.7331","23.1636","22.5497","362.5000","362.5000","362.5000","362.5000","99.7365","99.8107","99.7925","99.8163","6.83","6.60","2.93","3.15","0.19","0.01","0.82","0.27","101.867","90.114","106.900","100.666","85.80","104.88","84.41","96.19","81.28","98.816","82.42","93.88","77.62","94.880","80.37","92.08","-6.481","6.274","0.14455","0.13850","0.6747","126.43","129.32","128.22","130.29","-350","3"
"74.850","4490","0.0000","1","1","0","1","0","1","0","0","0","1","1.15281","24","0","0.0000","0.00","52.999997000","0.00","324.86","322.46","297.59","296.43","3.085","-0.324","-0.1149","263.76","-3.18","-2.71","-2.14","-0.552","-598.7","121.04","2.069","0","0","0","0","0.8635","-7.0003460","-7.0003460","-3.165","2.291","-3.628","-3.08","46.76","1.503","-0.0241","-41.52","100","0.0000","0.0000","128.77","1","0.0000","4","3","5","6","0","7685","0","27.5466","6.000","168.43","1.0000","0","72.35","3078.6","17.258","0","1.0000","0","74.86","74.86","0.00","24.314","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","16.58","16.58","48.15","48.15","32","7.6","150.0","20.4","142.0","0.0000","-157.71","-87.48","100","4.805","16.672","7.346","23.671","0","0","25.09","0.0000","0.0000000","0.0000","0","1775","6789","1762","4537","356.712","339.269","357.845","350.559","23.9287","22.7347","23.1622","22.5501","362.5000","362.5000","362.5000","362.5000","99.7364","99.8101","99.7924","99.8161","7.22","7.00","3.21","3.40","0.25","-0.19","0.89","0.17","101.854","90.129","106.886","100.670","85.78","105.95","84.30","96.42","81.26","99.811","82.31","94.12","77.60","95.825","80.26","92.32","-7.023","6.813","0.14078","0.13963","0.6427","125.91","128.65","127.82","129.85","-350","3"
"74.900","4492","0.0000","1","1","0","1","0","1","0","0","0","1","1.15283","24","0","0.0000","0.00","52.999997000","0.00","324.42","322.02","297.27","296.11","3.160","-0.284","0.1829","262.45","-3.31","-2.52","-2.36","-0.362","-599.1","118.94","1.955","0","0","0","0","0.8639","-7.0003460","-7.0003460","-3.116","1.486","-3.430","-2.86","46.58","1.587","0.0380","-38.81","100","0.0000","0.0000","127.90","1","0.0000","4","3","5","6","0","7633","0","27.5464","6.000","167.78","0.0000","0","72.34","3079.4","14.640","0","1.0000","0","74.91","74.91","0.00","24.314","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","19.89","19.89","42.12","42.12","32","0.0","121.4","42.2","353.6","0.0000","-157.76","-89.95","100","3.532","16.895","8.064","25.747","0","0","21.25","0.0000","0.0000000","0.0000","0","96","6712","2508","7124","362.179","339.440","355.865","343.320","23.9276","22.7362","23.1612","22.5508","362.5000","362.5000","362.5000","362.5000","99.7363","99.8096","99.7924","99.8160","7.68","7.46","3.24","3.43","0.37","0.07","0.43","0.15","101.842","90.144","106.874","100.675","85.69","106.91","84.31","96.72","81.18","100.705","82.30","94.43","77.52","96.673","80.25","92.63","-7.272","7.065","0.14215","0.13725","0.6117","125.43","128.31","126.79","129.34","-350","3"
